timestamp,rssi
1762175316.421802,-55
1762175317.1881392,-55
1762175317.940891,-55
1762175318.7262063,-55
1762175319.4972763,-55
1762175320.2599046,-55
1762175321.0264337,-55
1762175321.7891834,-55
1762175322.5641847,-55
1762175323.3417497,-55
1762175324.0936947,-55
1762175324.884058,-55
1762175325.643313,-55
1762175326.3960788,-55
1762175327.17248,-55
1762175327.9471722,-55
1762175328.708663,-55
1762175329.4814923,-55
1762175330.2725008,-55
1762175331.0420053,-55
1762175331.8048973,-55
1762175332.5941432,-55
1762175333.3874238,-55
1762175334.1573083,-55
1762175334.9212341,-55
1762175335.7084997,-55
1762175336.4750736,-55
1762175337.269235,-55
1762175338.039769,-55
1762175338.8112714,-55
1762175339.581067,-55
1762175340.346457,-55
1762175341.1254144,-55
1762175341.8933747,-55
1762175342.664069,-55
1762175343.4430618,-55
1762175344.2038727,-55
1762175344.97972,-55
1762175345.755032,-55
1762175346.5394385,-55
1762175347.296111,-55
1762175348.0792801,-55
1762175348.8558645,-55
1762175349.6286857,-55
1762175350.3910735,-55
1762175351.168088,-55
1762175351.9423363,-55
1762175352.7468326,-55
1762175353.5402648,-55
1762175354.3089848,-55
1762175355.087555,-55
1762175355.8558338,-55
1762175356.6143556,-55
1762175357.3798285,-55
1762175358.1718395,-55
1762175358.940228,-55
1762175359.7301733,-55
1762175360.5110528,-55
1762175361.4915197,-55
1762175362.3993099,-55
1762175363.4635348,-55
1762175364.441982,-55
1762175365.185169,-55
1762175366.0880084,-55
1762175366.986502,-55
1762175367.9867148,-55
1762175368.8773048,-55
1762175369.771449,-55
1762175370.739903,-55
1762175371.9078097,-55
1762175373.0755405,-55
1762175373.9057355,-55
1762175374.7186053,-55
1762175375.5395591,-55
1762175376.3685296,-55
1762175377.2027845,-55
1762175378.0207465,-55
1762175378.83765,-55
1762175379.6843777,-55
1762175380.5030937,-55
1762175381.3372598,-55
1762175382.1534057,-55
1762175383.0037837,-55
1762175383.8323123,-55
1762175384.6704051,-55
1762175385.5046284,-55
1762175386.3396645,-55
1762175387.1878734,-55
1762175388.0518389,-55
1762175388.89125,-55
1762175389.7762182,-55
1762175390.6204941,-55
1762175391.5057933,-55
1762175392.3009672,-55
1762175393.0516772,-55
1762175393.7666678,-55
1762175394.4995394,-55
1762175395.2861896,-55
1762175396.0646625,-55
1762175396.8578284,-55
1762175397.628372,-55
1762175398.3994176,-55
1762175399.1750045,-55
1762175399.943851,-55
1762175400.7243855,-55
1762175401.504754,-55
1762175402.2732732,-55
1762175403.05198,-55
1762175403.8454943,-55
1762175404.7338247,-55
1762175405.5104656,-55
1762175406.2958286,-55
1762175407.0490148,-55
1762175407.766262,-55
1762175408.4848871,-55
1762175409.2162309,-55
1762175409.9319875,-55
1762175410.7180064,-55
1762175411.4864519,-55
1762175412.2165818,-55
1762175412.9341667,-55
1762175413.6495736,-55
1762175414.3682272,-55
1762175415.0998874,-55
1762175415.8181014,-55
1762175416.5340917,-55
1762175417.2512407,-55
1762175417.9670517,-55
1762175418.6839726,-55
1762175419.4012053,-55
1762175420.1170478,-55
1762175420.8485284,-55
1762175421.582622,-55
1762175422.2992518,-55
1762175423.0176,-55
1762175423.7510026,-55
1762175424.5001714,-55
1762175425.216342,-55
1762175425.932288,-55
1762175426.6500413,-55
1762175427.3664,-55
1762175428.0829933,-55
1762175428.8544827,-55
1762175429.6296272,-55
1762175430.3924658,-55
1762175431.1651545,-55
1762175431.9390593,-55
1762175432.726892,-55
1762175433.5108223,-55
1762175434.27488,-55
1762175435.0481534,-55
1762175435.8098724,-55
1762175436.5766284,-55
1762175437.3331256,-55
